Country,Release_Year,Genres,Category,Content_Count,Young_Population_Percentage
canada,2014,adventure,tv show,2,16.2314453125
canada,2014,international,tv show,1,16.2314453125
canada,2014,kids tv,tv show,1,16.2314453125
canada,2014,tv thrillers,tv show,1,16.2314453125
canada,2014,family,tv show,2,16.2314453125
canada,2014,action,tv show,3,16.2314453125
canada,2014,crime,tv show,2,16.2314453125
canada,2014,tv dramas,tv show,2,16.2314453125
canada,2014,drama,tv show,2,16.2314453125
canada,2015,international movies,movie,1,16.227901458740234
canada,2015,horror,movie,1,16.227901458740234
canada,2015,children  family movies,movie,2,16.227901458740234
canada,2015,action,movie,1,16.227901458740234
canada,2015,adventure,movie,1,16.227901458740234
canada,2015,comedies,movie,2,16.227901458740234
canada,2015,mystery,tv show,1,16.227901458740234
canada,2015,tv scifi  fantasy,tv show,1,16.227901458740234
canada,2015,crime,tv show,1,16.227901458740234
canada,2015,tv action  adventure,tv show,1,16.227901458740234
canada,2015,drama,tv show,1,16.227901458740234
canada,2015,classic  cult tv,tv show,1,16.227901458740234
canada,2015,kids tv,tv show,2,16.227901458740234
canada,2015,tv comedies,tv show,1,16.227901458740234
canada,2015,tv mysteries,tv show,1,16.227901458740234
canada,2015,tv horror,tv show,1,16.227901458740234
canada,2016,scifi  fantasy,movie,1,16.244550704956055
canada,2016,documentaries,movie,4,16.244550704956055
canada,2016,movies,movie,2,16.244550704956055
canada,2016,thrillers,movie,2,16.244550704956055
canada,2016,action  adventure,movie,1,16.244550704956055
canada,2016,comedies,movie,5,16.244550704956055
canada,2016,dramas,movie,2,16.244550704956055
canada,2016,children  family movies,movie,4,16.244550704956055
canada,2016,international movies,movie,4,16.244550704956055
canada,2016,sports movies,movie,1,16.244550704956055
canada,2016,horror movies,movie,2,16.244550704956055
canada,2016,action,tv show,1,16.244550704956055
canada,2016,drama,tv show,2,16.244550704956055
canada,2016,tv action  adventure,tv show,1,16.244550704956055
canada,2016,international,tv show,1,16.244550704956055
canada,2016,kids tv,tv show,5,16.244550704956055
canada,2016,docuseries,tv show,3,16.244550704956055
canada,2016,tv dramas,tv show,6,16.244550704956055
canada,2016,adventure,tv show,1,16.244550704956055
canada,2016,tv mysteries,tv show,1,16.244550704956055
canada,2016,tv horror,tv show,2,16.244550704956055
canada,2016,tv comedies,tv show,3,16.244550704956055
canada,2016,science  nature tv,tv show,2,16.244550704956055
canada,2016,romantic tv shows,tv show,2,16.244550704956055
canada,2016,british tv shows,tv show,2,16.244550704956055
canada,2016,comedy,tv show,1,16.244550704956055
canada,2016,international tv shows,tv show,4,16.244550704956055
canada,2016,crime tv shows,tv show,3,16.244550704956055
canada,2017,comedies,movie,20,16.177438735961914
canada,2017,music  musicals,movie,7,16.177438735961914
canada,2017,children  family movies,movie,17,16.177438735961914
canada,2017,international movies,movie,19,16.177438735961914
canada,2017,scifi  fantasy,movie,3,16.177438735961914
canada,2017,horror movies,movie,2,16.177438735961914
canada,2017,lgbtq movies,movie,1,16.177438735961914
canada,2017,documentaries,movie,14,16.177438735961914
canada,2017,thrillers,movie,4,16.177438735961914
canada,2017,sports movies,movie,5,16.177438735961914
canada,2017,dramas,movie,10,16.177438735961914
canada,2017,romantic movies,movie,4,16.177438735961914
canada,2017,independent movies,movie,5,16.177438735961914
canada,2017,action  adventure,movie,7,16.177438735961914
canada,2017,tv horror,tv show,2,16.177438735961914
canada,2017,tv comedies,tv show,7,16.177438735961914
canada,2017,adult animation,tv show,1,16.177438735961914
canada,2017,mystery,tv show,1,16.177438735961914
canada,2017,kids tv,tv show,7,16.177438735961914
canada,2017,science  nature tv,tv show,2,16.177438735961914
canada,2017,crime tv shows,tv show,6,16.177438735961914
canada,2017,teen tv shows,tv show,1,16.177438735961914
canada,2017,tv dramas,tv show,7,16.177438735961914
canada,2017,tv scifi  fantasy,tv show,1,16.177438735961914
canada,2017,tv thrillers,tv show,1,16.177438735961914
canada,2017,tv mysteries,tv show,4,16.177438735961914
canada,2017,reality tv,tv show,1,16.177438735961914
canada,2017,docuseries,tv show,3,16.177438735961914
canada,2017,comedy,tv show,1,16.177438735961914
canada,2017,international tv shows,tv show,3,16.177438735961914
canada,2017,international,tv show,1,16.177438735961914
canada,2017,drama,tv show,1,16.177438735961914
canada,2017,crime,tv show,1,16.177438735961914
canada,2018,scifi  fantasy,movie,7,16.09650993347168
canada,2018,movies,movie,3,16.09650993347168
canada,2018,horror,movie,2,16.09650993347168
canada,2018,faith  spirituality,movie,1,16.09650993347168
canada,2018,comedies,movie,24,16.09650993347168
canada,2018,comedy,movie,2,16.09650993347168
canada,2018,dramas,movie,25,16.09650993347168
canada,2018,thrillers,movie,10,16.09650993347168
canada,2018,independent movies,movie,13,16.09650993347168
canada,2018,action,movie,1,16.09650993347168
canada,2018,documentaries,movie,3,16.09650993347168
canada,2018,horror movies,movie,4,16.09650993347168
canada,2018,action  adventure,movie,10,16.09650993347168
canada,2018,romantic movies,movie,5,16.09650993347168
canada,2018,international movies,movie,13,16.09650993347168
canada,2018,cult movies,movie,4,16.09650993347168
canada,2018,sports movies,movie,1,16.09650993347168
canada,2018,children  family movies,movie,12,16.09650993347168
canada,2018,music  musicals,movie,1,16.09650993347168
canada,2018,drama,movie,1,16.09650993347168
canada,2018,tv comedies,tv show,4,16.09650993347168
canada,2018,romantic tv shows,tv show,2,16.09650993347168
canada,2018,mystery,tv show,1,16.09650993347168
canada,2018,tv action  adventure,tv show,1,16.09650993347168
canada,2018,tv horror,tv show,1,16.09650993347168
canada,2018,kids,tv show,2,16.09650993347168
canada,2018,anime series,tv show,2,16.09650993347168
canada,2018,lifestyle  culture,tv show,1,16.09650993347168
canada,2018,crime,tv show,1,16.09650993347168
canada,2018,drama,tv show,1,16.09650993347168
canada,2018,reality tv,tv show,1,16.09650993347168
canada,2018,adventure,tv show,1,16.09650993347168
canada,2018,reality,tv show,1,16.09650993347168
canada,2018,crime tv shows,tv show,4,16.09650993347168
canada,2018,classic  cult tv,tv show,1,16.09650993347168
canada,2018,family,tv show,1,16.09650993347168
canada,2018,tv scifi  fantasy,tv show,1,16.09650993347168
canada,2018,tv dramas,tv show,7,16.09650993347168
canada,2018,international tv shows,tv show,6,16.09650993347168
canada,2018,kids tv,tv show,11,16.09650993347168
canada,2018,tv mysteries,tv show,1,16.09650993347168
canada,2019,buddy,movie,1,15.97652530670166
canada,2019,thriller,movie,1,15.97652530670166
canada,2019,biographical,movie,2,15.97652530670166
canada,2019,superhero,movie,1,15.97652530670166
canada,2019,cult movies,movie,1,15.97652530670166
canada,2019,comedy,movie,18,15.97652530670166
canada,2019,music,movie,2,15.97652530670166
canada,2019,sports movies,movie,4,15.97652530670166
canada,2019,horror movies,movie,13,15.97652530670166
canada,2019,animation,movie,5,15.97652530670166
canada,2019,sports,movie,2,15.97652530670166
canada,2019,documentaries,movie,11,15.97652530670166
canada,2019,documentary,movie,2,15.97652530670166
canada,2019,action,movie,4,15.97652530670166
canada,2019,international movies,movie,7,15.97652530670166
canada,2019,action  adventure,movie,7,15.97652530670166
canada,2019,thrillers,movie,16,15.97652530670166
canada,2019,animals  nature,movie,2,15.97652530670166
canada,2019,comedies,movie,16,15.97652530670166
canada,2019,romantic movies,movie,6,15.97652530670166
canada,2019,romance,movie,1,15.97652530670166
canada,2019,scifi  fantasy,movie,6,15.97652530670166
canada,2019,science fiction,movie,3,15.97652530670166
canada,2019,drama,movie,10,15.97652530670166
canada,2019,lgbtq,movie,1,15.97652530670166
canada,2019,fantasy,movie,12,15.97652530670166
canada,2019,lgbtq movies,movie,1,15.97652530670166
canada,2019,independent movies,movie,14,15.97652530670166
canada,2019,family,movie,11,15.97652530670166
canada,2019,horror,movie,4,15.97652530670166
canada,2019,children  family movies,movie,11,15.97652530670166
canada,2019,coming of age,movie,11,15.97652530670166
canada,2019,standup comedy,movie,1,15.97652530670166
canada,2019,actionadventure,movie,6,15.97652530670166
canada,2019,adventure,movie,2,15.97652530670166
canada,2019,music  musicals,movie,1,15.97652530670166
canada,2019,faith  spirituality,movie,1,15.97652530670166
canada,2019,crime,movie,2,15.97652530670166
canada,2019,historical,movie,1,15.97652530670166
canada,2019,dramas,movie,22,15.97652530670166
canada,2019,action,tv show,2,15.97652530670166
canada,2019,crime,tv show,2,15.97652530670166
canada,2019,tv action  adventure,tv show,3,15.97652530670166
canada,2019,family,tv show,2,15.97652530670166
canada,2019,tv scifi  fantasy,tv show,2,15.97652530670166
canada,2019,kids,tv show,7,15.97652530670166
canada,2019,documentaries,tv show,1,15.97652530670166
canada,2019,british tv shows,tv show,1,15.97652530670166
canada,2019,romantic tv shows,tv show,1,15.97652530670166
canada,2019,tv thrillers,tv show,1,15.97652530670166
canada,2019,mystery,tv show,2,15.97652530670166
canada,2019,adventure,tv show,2,15.97652530670166
canada,2019,tv comedies,tv show,6,15.97652530670166
canada,2019,animation,tv show,6,15.97652530670166
canada,2019,crime tv shows,tv show,1,15.97652530670166
canada,2019,actionadventure,tv show,4,15.97652530670166
canada,2019,international tv shows,tv show,2,15.97652530670166
canada,2019,kids tv,tv show,14,15.97652530670166
canada,2019,tv dramas,tv show,3,15.97652530670166
canada,2019,reality tv,tv show,2,15.97652530670166
canada,2019,fantasy,tv show,3,15.97652530670166
canada,2019,classic  cult tv,tv show,1,15.97652530670166
canada,2019,horror,tv show,1,15.97652530670166
canada,2019,lifestyle  culture,tv show,1,15.97652530670166
canada,2019,docuseries,tv show,3,15.97652530670166
canada,2019,science fiction,tv show,1,15.97652530670166
canada,2019,drama,tv show,2,15.97652530670166
canada,2019,korean tv shows,tv show,1,15.97652530670166
canada,2020,horror movies,movie,16,15.887880325317383
canada,2020,independent movies,movie,11,15.887880325317383
canada,2020,mystery,movie,1,15.887880325317383
canada,2020,horror,movie,2,15.887880325317383
canada,2020,sports movies,movie,3,15.887880325317383
canada,2020,comedies,movie,19,15.887880325317383
canada,2020,historical,movie,1,15.887880325317383
canada,2020,classic movies,movie,1,15.887880325317383
canada,2020,family,movie,5,15.887880325317383
canada,2020,lgbtq movies,movie,5,15.887880325317383
canada,2020,actionadventure,movie,5,15.887880325317383
canada,2020,action,movie,2,15.887880325317383
canada,2020,coming of age,movie,1,15.887880325317383
canada,2020,fantasy,movie,2,15.887880325317383
canada,2020,sports,movie,1,15.887880325317383
canada,2020,adventure,movie,3,15.887880325317383
canada,2020,comedy,movie,6,15.887880325317383
canada,2020,children  family movies,movie,25,15.887880325317383
canada,2020,action  adventure,movie,14,15.887880325317383
canada,2020,thriller,movie,1,15.887880325317383
canada,2020,documentary,movie,2,15.887880325317383
canada,2020,scifi  fantasy,movie,7,15.887880325317383
canada,2020,lgbtq,movie,2,15.887880325317383
canada,2020,music,movie,3,15.887880325317383
canada,2020,documentaries,movie,19,15.887880325317383
canada,2020,cult movies,movie,2,15.887880325317383
canada,2020,music  musicals,movie,6,15.887880325317383
canada,2020,kids,movie,3,15.887880325317383
canada,2020,thrillers,movie,15,15.887880325317383
canada,2020,faith  spirituality,movie,1,15.887880325317383
canada,2020,romantic movies,movie,9,15.887880325317383
canada,2020,science fiction,movie,3,15.887880325317383
canada,2020,dramas,movie,21,15.887880325317383
canada,2020,drama,movie,8,15.887880325317383
canada,2020,romance,movie,2,15.887880325317383
canada,2020,international movies,movie,17,15.887880325317383
canada,2020,british tv shows,tv show,1,15.887880325317383
canada,2020,tv dramas,tv show,7,15.887880325317383
canada,2020,anime series,tv show,1,15.887880325317383
canada,2020,reality tv,tv show,4,15.887880325317383
canada,2020,tv mysteries,tv show,2,15.887880325317383
canada,2020,tv comedies,tv show,6,15.887880325317383
canada,2020,drama,tv show,2,15.887880325317383
canada,2020,sitcom,tv show,1,15.887880325317383
canada,2020,kids,tv show,2,15.887880325317383
canada,2020,tv action  adventure,tv show,5,15.887880325317383
canada,2020,black stories,tv show,1,15.887880325317383
canada,2020,actionadventure,tv show,1,15.887880325317383
canada,2020,romantic tv shows,tv show,1,15.887880325317383
canada,2020,crime tv shows,tv show,3,15.887880325317383
canada,2020,tv scifi  fantasy,tv show,4,15.887880325317383
canada,2020,international tv shows,tv show,8,15.887880325317383
canada,2020,adventure,tv show,1,15.887880325317383
canada,2020,kids tv,tv show,15,15.887880325317383
canada,2020,animation,tv show,1,15.887880325317383
canada,2020,international,tv show,1,15.887880325317383
canada,2020,classic  cult tv,tv show,2,15.887880325317383
canada,2020,tv horror,tv show,1,15.887880325317383
canada,2020,tv thrillers,tv show,1,15.887880325317383
canada,2020,docuseries,tv show,3,15.887880325317383
canada,2020,comedy,tv show,3,15.887880325317383
canada,2020,teen tv shows,tv show,1,15.887880325317383
canada,2021,thrillers,movie,7,15.752079010009766
canada,2021,thriller,movie,1,15.752079010009766
canada,2021,scifi  fantasy,movie,6,15.752079010009766
canada,2021,children  family movies,movie,13,15.752079010009766
canada,2021,fantasy,movie,6,15.752079010009766
canada,2021,comedies,movie,15,15.752079010009766
canada,2021,comedy,movie,10,15.752079010009766
canada,2021,spyespionage,movie,1,15.752079010009766
canada,2021,action  adventure,movie,7,15.752079010009766
canada,2021,coming of age,movie,3,15.752079010009766
canada,2021,horror,movie,3,15.752079010009766
canada,2021,horror movies,movie,8,15.752079010009766
canada,2021,crime,movie,1,15.752079010009766
canada,2021,independent movies,movie,5,15.752079010009766
canada,2021,action,movie,2,15.752079010009766
canada,2021,adventure,movie,2,15.752079010009766
canada,2021,kids,movie,6,15.752079010009766
canada,2021,romantic movies,movie,4,15.752079010009766
canada,2021,actionadventure,movie,10,15.752079010009766
canada,2021,animation,movie,3,15.752079010009766
canada,2021,documentaries,movie,2,15.752079010009766
canada,2021,family,movie,9,15.752079010009766
canada,2021,dramas,movie,13,15.752079010009766
canada,2021,suspense,movie,1,15.752079010009766
canada,2021,music  musicals,movie,1,15.752079010009766
canada,2021,sports movies,movie,1,15.752079010009766
