Country,Country_ID,Release_Year,Young_Population_Percentage
australia,23,1977,26.519044876098633
australia,23,1978,26.067277908325195
australia,23,1979,25.616592407226562
australia,23,1980,25.25283432006836
australia,23,1981,24.96465301513672
australia,23,1982,24.66362762451172
australia,23,1983,24.36760139465332
australia,23,1984,23.97914695739746
australia,23,1985,23.59682846069336
australia,23,1986,23.09549903869629
australia,23,1987,22.6719913482666
australia,23,1988,22.374753952026367
australia,23,1989,22.153121948242188
australia,23,1990,22.003902435302734
australia,23,1991,21.901885986328125
australia,23,1992,21.815656661987305
australia,23,1993,21.725526809692383
australia,23,1994,21.626901626586914
australia,23,1995,21.525123596191406
australia,23,1996,21.36974334716797
australia,23,1997,21.21469497680664
australia,23,1998,21.047983169555664
australia,23,1999,20.89090347290039
australia,23,2000,20.7230167388916
australia,23,2001,20.546274185180664
australia,23,2002,20.336307525634766
australia,23,2003,20.12941551208496
australia,23,2004,19.938190460205078
australia,23,2005,19.742389678955078
australia,23,2006,19.570650100708008
australia,23,2007,19.430259704589844
australia,23,2008,19.299060821533203
australia,23,2009,19.168848037719727
australia,23,2010,19.05748748779297
australia,23,2011,18.95079803466797
australia,23,2012,18.932415008544922
australia,23,2013,18.92901039123535
australia,23,2014,18.91200065612793
australia,23,2015,18.89283561706543
australia,23,2016,18.902132034301758
australia,23,2017,18.850528717041016
australia,23,2018,18.77077293395996
australia,23,2019,18.67488670349121
australia,23,2020,18.54909896850586
australia,23,2021,18.493499755859375
australia,23,2022,18.320411682128906
austria,49,1950,22.763593673706055
austria,49,1951,22.915409088134766
austria,49,1952,23.033308029174805
austria,49,1953,23.125696182250977
austria,49,1954,22.87923812866211
austria,49,1955,22.34297752380371
austria,49,1956,21.92540740966797
austria,49,1957,21.7730770111084
austria,49,1958,21.763519287109375
austria,49,1959,21.79030418395996
austria,49,1960,22.043296813964844
austria,49,1961,22.430002212524414
austria,49,1962,22.663433074951172
austria,49,1963,22.83786392211914
austria,49,1964,23.082197189331055
austria,49,1965,23.35508155822754
austria,49,1966,23.61928939819336
austria,49,1967,23.864477157592773
austria,49,1968,24.094982147216797
austria,49,1969,24.286407470703125
austria,49,1970,24.36370849609375
austria,49,1971,24.317171096801758
austria,49,1972,24.160490036010742
austria,49,1973,23.898412704467773
austria,49,1974,23.590473175048828
austria,49,1975,23.231779098510742
austria,49,1976,22.749074935913086
austria,49,1977,22.17290687561035
austria,49,1978,21.56458854675293
austria,49,1979,20.95595359802246
austria,49,1980,20.417360305786133
austria,49,1981,19.97191047668457
austria,49,1982,19.54451560974121
austria,49,1983,19.088708877563477
austria,49,1984,18.65122413635254
austria,49,1985,18.292200088500977
austria,49,1986,18.00331687927246
austria,49,1987,17.77528190612793
austria,49,1988,17.638774871826172
austria,49,1989,17.564294815063477
austria,49,1990,17.524372100830078
austria,49,1991,17.57288360595703
austria,49,1992,17.691143035888672
austria,49,1993,17.7863826751709
austria,49,1994,17.82928466796875
austria,49,1995,17.813129425048828
austria,49,1996,17.72606086730957
austria,49,1997,17.57600212097168
austria,49,1998,17.406152725219727
austria,49,1999,17.23372459411621
austria,49,2000,17.043684005737305
austria,49,2001,16.81707000732422
austria,49,2002,16.61652946472168
austria,49,2003,16.43281364440918
austria,49,2004,16.234243392944336
austria,49,2005,16.021257400512695
austria,49,2006,15.773635864257812
austria,49,2007,15.50753116607666
austria,49,2008,15.252102851867676
austria,49,2009,15.016850471496582
austria,49,2010,14.822040557861328
austria,49,2011,14.652811050415039
austria,49,2012,14.485745429992676
austria,49,2013,14.370413780212402
austria,49,2014,14.300453186035156
austria,49,2015,14.284364700317383
austria,49,2016,14.361611366271973
austria,49,2017,14.417765617370605
austria,49,2018,14.431221008300781
austria,49,2019,14.421945571899414
austria,49,2020,14.393330574035645
austria,49,2021,14.382372856140137
austria,49,2022,14.4450101852417
belgium,22,1950,20.906110763549805
belgium,22,1951,21.059295654296875
belgium,22,1952,21.216793060302734
belgium,22,1953,21.362966537475586
belgium,22,1954,21.52796745300293
belgium,22,1955,21.79485511779785
belgium,22,1956,22.196821212768555
belgium,22,1957,22.65534210205078
belgium,22,1958,23.028615951538086
belgium,22,1959,23.28449058532715
belgium,22,1960,23.532827377319336
belgium,22,1961,23.754838943481445
belgium,22,1962,23.819765090942383
belgium,22,1963,23.806121826171875
belgium,22,1964,23.82674217224121
belgium,22,1965,23.87049102783203
belgium,22,1966,23.901195526123047
belgium,22,1967,23.87582778930664
belgium,22,1968,23.801311492919922
belgium,22,1969,23.694942474365234
belgium,22,1970,23.59069061279297
belgium,22,1971,23.462575912475586
belgium,22,1972,23.24190330505371
belgium,22,1973,22.967973709106445
belgium,22,1974,22.623361587524414
belgium,22,1975,22.214372634887695
belgium,22,1976,21.796316146850586
belgium,22,1977,21.371673583984375
belgium,22,1978,20.940595626831055
belgium,22,1979,20.5009708404541
belgium,22,1980,20.10620880126953
belgium,22,1981,19.84382438659668
belgium,22,1982,19.602949142456055
belgium,22,1983,19.352371215820312
belgium,22,1984,19.076610565185547
belgium,22,1985,18.75229263305664
belgium,22,1986,18.482585906982422
belgium,22,1987,18.304763793945312
belgium,22,1988,18.194293975830078
belgium,22,1989,18.12164306640625
belgium,22,1990,18.121265411376953
belgium,22,1991,18.1545352935791
belgium,22,1992,18.171279907226562
belgium,22,1993,18.147748947143555
belgium,22,1994,18.07918357849121
belgium,22,1995,17.97330093383789
belgium,22,1996,17.861337661743164
belgium,22,1997,17.770536422729492
belgium,22,1998,17.70339012145996
belgium,22,1999,17.6505184173584
belgium,22,2000,17.607030868530273
belgium,22,2001,17.54880142211914
belgium,22,2002,17.458728790283203
belgium,22,2003,17.34817123413086
belgium,22,2004,17.23561668395996
belgium,22,2005,17.134708404541016
belgium,22,2006,17.035688400268555
belgium,22,2007,16.94289779663086
belgium,22,2008,16.88961410522461
belgium,22,2009,16.890235900878906
belgium,22,2010,16.927791595458984
belgium,22,2011,16.963756561279297
belgium,22,2012,16.977645874023438
belgium,22,2013,16.985082626342773
belgium,22,2014,16.989442825317383
belgium,22,2015,16.978729248046875
belgium,22,2016,16.96425437927246
belgium,22,2017,16.952878952026367
belgium,22,2018,16.927946090698242
belgium,22,2019,16.876487731933594
belgium,22,2020,16.791452407836914
belgium,22,2021,16.679824829101562
belgium,22,2022,16.566850662231445
brazil,31,1950,41.560211181640625
brazil,31,1951,41.75388717651367
brazil,31,1952,41.82408905029297
brazil,31,1953,41.880226135253906
brazil,31,1954,41.962799072265625
brazil,31,1955,42.074066162109375
brazil,31,1956,42.33876037597656
brazil,31,1957,42.595176696777344
brazil,31,1958,42.82927703857422
brazil,31,1959,43.022682189941406
brazil,31,1960,43.16633605957031
brazil,31,1961,43.329246520996094
brazil,31,1962,43.45421600341797
brazil,31,1963,43.520992279052734
brazil,31,1964,43.50160217285156
brazil,31,1965,43.38488006591797
brazil,31,1966,43.3451042175293
brazil,31,1967,43.16230392456055
brazil,31,1968,42.88133239746094
brazil,31,1969,42.556610107421875
brazil,31,1970,42.211883544921875
brazil,31,1971,41.86359405517578
brazil,31,1972,41.501625061035156
brazil,31,1973,41.117740631103516
brazil,31,1974,40.69941711425781
brazil,31,1975,40.250179290771484
brazil,31,1976,39.832489013671875
brazil,31,1977,39.41472244262695
brazil,31,1978,38.99789810180664
brazil,31,1979,38.5875244140625
brazil,31,1980,37.94868850708008
brazil,31,1981,37.71139144897461
brazil,31,1982,37.510475158691406
brazil,31,1983,37.32576370239258
brazil,31,1984,37.12828063964844
brazil,31,1985,36.900177001953125
brazil,31,1986,36.645015716552734
brazil,31,1987,36.36308670043945
brazil,31,1988,36.05101776123047
brazil,31,1989,35.706207275390625
brazil,31,1990,35.324920654296875
brazil,31,1991,34.90800476074219
brazil,31,1992,34.46308517456055
brazil,31,1993,33.98877716064453
brazil,31,1994,33.481651306152344
brazil,31,1995,32.94309997558594
brazil,31,1996,32.37433624267578
brazil,31,1997,31.77274513244629
brazil,31,1998,31.163307189941406
brazil,31,1999,30.58062744140625
brazil,31,2000,30.199892044067383
brazil,31,2001,29.597890853881836
brazil,31,2002,28.98450469970703
brazil,31,2003,28.392839431762695
brazil,31,2004,27.830081939697266
brazil,31,2005,27.303070068359375
brazil,31,2006,26.792369842529297
brazil,31,2007,26.276363372802734
brazil,31,2008,25.762279510498047
brazil,31,2009,25.237682342529297
brazil,31,2010,24.691164016723633
brazil,31,2011,24.16779136657715
brazil,31,2012,23.64521026611328
brazil,31,2013,23.132335662841797
brazil,31,2014,22.671154022216797
brazil,31,2015,22.283885955810547
brazil,31,2016,21.913623809814453
brazil,31,2017,21.60458755493164
brazil,31,2018,21.347002029418945
brazil,31,2019,21.104328155517578
brazil,31,2020,20.866546630859375
brazil,31,2021,20.645193099975586
brazil,31,2022,20.457006454467773
bulgaria,64,1950,27.063169479370117
bulgaria,64,1951,26.92106819152832
bulgaria,64,1952,26.863557815551758
bulgaria,64,1953,26.874818801879883
bulgaria,64,1954,26.887479782104492
bulgaria,64,1955,26.868751525878906
bulgaria,64,1956,26.826303482055664
bulgaria,64,1957,26.743976593017578
bulgaria,64,1958,26.61451530456543
bulgaria,64,1959,26.44349479675293
bulgaria,64,1960,26.068443298339844
bulgaria,64,1961,25.772411346435547
bulgaria,64,1962,25.4305477142334
bulgaria,64,1963,25.081872940063477
bulgaria,64,1964,24.66398811340332
bulgaria,64,1965,24.200040817260742
bulgaria,64,1966,23.784469604492188
bulgaria,64,1967,23.447917938232422
bulgaria,64,1968,23.173931121826172
bulgaria,64,1969,23.004558563232422
bulgaria,64,1970,22.826576232910156
bulgaria,64,1971,22.61144256591797
bulgaria,64,1972,22.41543960571289
bulgaria,64,1973,22.27899742126465
bulgaria,64,1974,22.247697830200195
bulgaria,64,1975,22.263071060180664
bulgaria,64,1976,22.25506591796875
bulgaria,64,1977,22.23670196533203
bulgaria,64,1978,22.182764053344727
bulgaria,64,1979,22.14617347717285
bulgaria,64,1980,22.137361526489258
bulgaria,64,1981,22.113689422607422
bulgaria,64,1982,22.09684944152832
bulgaria,64,1983,21.995365142822266
bulgaria,64,1984,21.795848846435547
bulgaria,64,1985,21.61065673828125
bulgaria,64,1986,21.44667625427246
bulgaria,64,1987,21.29129981994629
bulgaria,64,1988,21.115564346313477
bulgaria,64,1989,20.779212951660156
bulgaria,64,1990,20.326889038085938
bulgaria,64,1991,19.854068756103516
bulgaria,64,1992,19.31638526916504
bulgaria,64,1993,18.81525230407715
bulgaria,64,1994,18.365385055541992
bulgaria,64,1995,17.90054702758789
bulgaria,64,1996,17.451480865478516
bulgaria,64,1997,16.99376106262207
bulgaria,64,1998,16.5213565826416
bulgaria,64,1999,16.086694717407227
bulgaria,64,2000,15.712276458740234
bulgaria,64,2001,15.230502128601074
bulgaria,64,2002,14.701459884643555
bulgaria,64,2003,14.286332130432129
bulgaria,64,2004,13.892683982849121
bulgaria,64,2005,13.561121940612793
bulgaria,64,2006,13.32703685760498
bulgaria,64,2007,13.182703971862793
bulgaria,64,2008,13.111672401428223
bulgaria,64,2009,13.124475479125977
bulgaria,64,2010,13.192434310913086
bulgaria,64,2011,13.302938461303711
bulgaria,64,2012,13.481900215148926
bulgaria,64,2013,13.66897201538086
bulgaria,64,2014,13.803690910339355
bulgaria,64,2015,13.906412124633789
bulgaria,64,2016,14.02409553527832
bulgaria,64,2017,14.170507431030273
bulgaria,64,2018,14.300431251525879
bulgaria,64,2019,14.386266708374023
bulgaria,64,2020,14.430816650390625
bulgaria,64,2021,14.482069969177246
bulgaria,64,2022,14.348872184753418
canada,2,1950,29.28455924987793
canada,2,1951,29.941143035888672
canada,2,1952,30.390907287597656
canada,2,1953,30.768035888671875
canada,2,1954,31.213396072387695
canada,2,1955,31.680133819580078
canada,2,1956,32.069007873535156
canada,2,1957,32.424015045166016
canada,2,1958,32.854827880859375
canada,2,1959,33.07185745239258
canada,2,1960,33.30738830566406
canada,2,1961,33.50712585449219
canada,2,1962,33.50617599487305
canada,2,1963,33.44972229003906
canada,2,1964,33.232547760009766
canada,2,1965,32.91672897338867
canada,2,1966,32.605369567871094
canada,2,1967,31.99254608154297
canada,2,1968,31.345460891723633
canada,2,1969,30.672304153442383
canada,2,1970,29.970840454101562
canada,2,1971,29.29267120361328
canada,2,1972,28.53029441833496
canada,2,1973,27.740591049194336
canada,2,1974,26.93508529663086
canada,2,1975,26.184106826782227
canada,2,1976,25.41875457763672
canada,2,1977,24.724306106567383
canada,2,1978,24.012483596801758
canada,2,1979,23.326904296875
canada,2,1980,22.732324600219727
canada,2,1981,22.291324615478516
canada,2,1982,21.999202728271484
canada,2,1983,21.773202896118164
canada,2,1984,21.550893783569336
canada,2,1985,21.300798416137695
canada,2,1986,21.01738166809082
canada,2,1987,20.892173767089844
canada,2,1988,20.807910919189453
canada,2,1989,20.731056213378906
canada,2,1990,20.691499710083008
canada,2,1991,20.67080307006836
canada,2,1992,20.698488235473633
canada,2,1993,20.65924644470215
canada,2,1994,20.554630279541016
canada,2,1995,20.389204025268555
canada,2,1996,20.215314865112305
canada,2,1997,19.98856544494629
canada,2,1998,19.759353637695312
canada,2,1999,19.469682693481445
canada,2,2000,19.173377990722656
canada,2,2001,18.861934661865234
canada,2,2002,18.580284118652344
canada,2,2003,18.30387306213379
canada,2,2004,18.008121490478516
canada,2,2005,17.67026710510254
canada,2,2006,17.340980529785156
canada,2,2007,17.091779708862305
canada,2,2008,16.892709732055664
canada,2,2009,16.712276458740234
canada,2,2010,16.53342628479004
canada,2,2011,16.391761779785156
canada,2,2012,16.305402755737305
canada,2,2013,16.258756637573242
canada,2,2014,16.2314453125
canada,2,2015,16.227901458740234
canada,2,2016,16.244550704956055
canada,2,2017,16.177438735961914
canada,2,2018,16.09650993347168
canada,2,2019,15.97652530670166
canada,2,2020,15.887880325317383
canada,2,2021,15.752079010009766
canada,2,2022,15.593606948852539
chile,45,1950,36.71468734741211
chile,45,1951,37.00078582763672
chile,45,1952,37.28649139404297
chile,45,1953,37.57183074951172
chile,45,1954,37.85676193237305
chile,45,1955,38.1412467956543
chile,45,1956,38.416473388671875
chile,45,1957,38.69072341918945
chile,45,1958,38.963966369628906
chile,45,1959,39.236083984375
chile,45,1960,39.507110595703125
chile,45,1961,39.7100944519043
chile,45,1962,39.91261672973633
chile,45,1963,40.11465072631836
chile,45,1964,40.31623077392578
chile,45,1965,40.51725769042969
chile,45,1966,40.336090087890625
chile,45,1967,40.16326904296875
chile,45,1968,39.99871063232422
chile,45,1969,39.84236526489258
chile,45,1970,39.694122314453125
chile,45,1971,39.14118957519531
chile,45,1972,38.59306335449219
chile,45,1973,38.049888610839844
chile,45,1974,37.511783599853516
chile,45,1975,36.9788818359375
chile,45,1976,36.17394256591797
chile,45,1977,35.375335693359375
chile,45,1978,34.58348846435547
chile,45,1979,33.79877471923828
chile,45,1980,33.0215950012207
chile,45,1981,32.58740234375
chile,45,1982,32.155845642089844
chile,45,1983,31.727088928222656
chile,45,1984,31.3012752532959
chile,45,1985,30.878583908081055
chile,45,1986,30.6862735748291
chile,45,1987,30.493755340576172
chile,45,1988,30.30100440979004
chile,45,1989,30.10801887512207
chile,45,1990,29.914813995361328
chile,45,1991,29.861175537109375
chile,45,1992,29.739990234375
chile,45,1993,29.524433135986328
chile,45,1994,29.301542282104492
chile,45,1995,29.052156448364258
chile,45,1996,28.758588790893555
chile,45,1997,28.42073631286621
chile,45,1998,28.06224822998047
chile,45,1999,27.702157974243164
chile,45,2000,27.32988929748535
chile,45,2001,26.936384201049805
chile,45,2002,26.49051284790039
chile,45,2003,25.958213806152344
chile,45,2004,25.325149536132812
chile,45,2005,24.663877487182617
chile,45,2006,23.987934112548828
chile,45,2007,23.394742965698242
chile,45,2008,22.89579200744629
chile,45,2009,22.464553833007812
chile,45,2010,22.080305099487305
chile,45,2011,21.727706909179688
chile,45,2012,21.395401000976562
chile,45,2013,21.07907485961914
chile,45,2014,20.794965744018555
chile,45,2015,20.564626693725586
chile,45,2016,20.3265323638916
chile,45,2017,20.03183364868164
chile,45,2018,19.71126937866211
chile,45,2019,19.438583374023438
chile,45,2020,19.21049690246582
chile,45,2021,19.034433364868164
chile,45,2022,18.858482360839844
china,6,1950,34.792686462402344
china,6,1951,35.31442642211914
china,6,1952,35.986392974853516
china,6,1953,36.72926712036133
china,6,1954,37.46615219116211
china,6,1955,38.24188232421875
china,6,1956,38.886680603027344
china,6,1957,39.57150650024414
china,6,1958,40.24665832519531
china,6,1959,40.5033073425293
china,6,1960,40.34465789794922
china,6,1961,39.9864616394043
china,6,1962,40.01118850708008
china,6,1963,40.651493072509766
china,6,1964,41.24122619628906
china,6,1965,41.48249435424805
china,6,1966,41.54830551147461
china,6,1967,41.34702682495117
china,6,1968,41.13763427734375
china,6,1969,41.052284240722656
china,6,1970,40.8931884765625
china,6,1971,40.759056091308594
china,6,1972,40.50605392456055
china,6,1973,40.25941467285156
china,6,1974,40.26941680908203
china,6,1975,40.337501525878906
china,6,1976,40.352149963378906
china,6,1977,39.868896484375
china,6,1978,38.60251235961914
china,6,1979,37.25300216674805
china,6,1980,36.12546920776367
china,6,1981,35.10582733154297
china,6,1982,34.30535888671875
china,6,1983,33.3927001953125
china,6,1984,32.307525634765625
china,6,1985,31.31850242614746
china,6,1986,30.48948860168457
china,6,1987,29.89929962158203
china,6,1988,29.409351348876953
china,6,1989,29.02772331237793
china,6,1990,28.88444709777832
china,6,1991,28.75408363342285
china,6,1992,28.52433967590332
china,6,1993,28.28632926940918
china,6,1994,27.962413787841797
china,6,1995,27.539119720458984
china,6,1996,27.025875091552734
china,6,1997,26.381214141845703
china,6,1998,25.75222396850586
china,6,1999,25.173982620239258
china,6,2000,24.533897399902344
china,6,2001,23.783504486083984
china,6,2002,22.88983726501465
china,6,2003,21.99674415588379
china,6,2004,21.1409854888916
china,6,2005,20.248689651489258
china,6,2006,19.54350471496582
china,6,2007,19.12089729309082
china,6,2008,18.82293128967285
china,6,2009,18.612363815307617
china,6,2010,18.454570770263672
china,6,2011,18.336986541748047
china,6,2012,18.306228637695312
china,6,2013,18.32729148864746
china,6,2014,18.360857009887695
china,6,2015,18.356569290161133
china,6,2016,18.347490310668945
china,6,2017,18.404680252075195
china,6,2018,18.39055061340332
china,6,2019,18.261510848999023
china,6,2020,18.02511978149414
china,6,2021,17.668071746826172
china,6,2022,17.246639251708984
colombia,38,1950,42.77838134765625
colombia,38,1951,42.87103271484375
colombia,38,1952,42.99049377441406
colombia,38,1953,43.12665557861328
colombia,38,1954,43.27230453491211
colombia,38,1955,43.420982360839844
colombia,38,1956,43.56849670410156
colombia,38,1957,43.707740783691406
colombia,38,1958,43.833431243896484
colombia,38,1959,43.9440803527832
colombia,38,1960,44.03858947753906
colombia,38,1961,44.11394119262695
colombia,38,1962,44.16532516479492
colombia,38,1963,44.188194274902344
colombia,38,1964,44.17838668823242
colombia,38,1965,44.12828826904297
colombia,38,1966,44.03804397583008
colombia,38,1967,43.893775939941406
colombia,38,1968,43.69169998168945
colombia,38,1969,43.427677154541016
colombia,38,1970,43.099571228027344
colombia,38,1971,42.707706451416016
colombia,38,1972,42.25431823730469
colombia,38,1973,41.74508285522461
colombia,38,1974,41.18918228149414
colombia,38,1975,40.60064697265625
colombia,38,1976,39.99388885498047
colombia,38,1977,39.38307571411133
colombia,38,1978,38.7667121887207
colombia,38,1979,38.17155456542969
colombia,38,1980,37.60679244995117
colombia,38,1981,37.07863235473633
colombia,38,1982,36.589630126953125
colombia,38,1983,36.13829040527344
colombia,38,1984,35.7420654296875
colombia,38,1985,35.39342498779297
colombia,38,1986,35.12722396850586
colombia,38,1987,34.901180267333984
colombia,38,1988,34.71152114868164
colombia,38,1989,34.55123519897461
colombia,38,1990,34.40793991088867
colombia,38,1991,34.262874603271484
colombia,38,1992,34.10248947143555
colombia,38,1993,33.91728210449219
colombia,38,1994,33.69956970214844
colombia,38,1995,33.45138931274414
colombia,38,1996,33.178993225097656
colombia,38,1997,32.89070129394531
colombia,38,1998,32.593589782714844
colombia,38,1999,32.29143142700195
colombia,38,2000,31.981605529785156
colombia,38,2001,31.658048629760742
colombia,38,2002,31.312725067138672
colombia,38,2003,30.93820571899414
colombia,38,2004,30.5253849029541
colombia,38,2005,30.055967330932617
colombia,38,2006,29.57964515686035
colombia,38,2007,29.08022117614746
colombia,38,2008,28.568984985351562
colombia,38,2009,28.049480438232422
colombia,38,2010,27.526247024536133
colombia,38,2011,27.00783348083496
colombia,38,2012,26.502012252807617
colombia,38,2013,26.016122817993164
colombia,38,2014,25.55141830444336
colombia,38,2015,25.111087799072266
colombia,38,2016,24.7054443359375
colombia,38,2017,24.34227180480957
colombia,38,2018,24.02936553955078
colombia,38,2019,23.76338768005371
colombia,38,2020,23.256237030029297
colombia,38,2021,22.92021369934082
colombia,38,2022,22.58503532409668
costa rica,20,1950,41.74839401245117
costa rica,20,1951,42.06087112426758
costa rica,20,1952,42.42256164550781
costa rica,20,1953,42.81489944458008
costa rica,20,1954,43.2354736328125
costa rica,20,1955,43.7005500793457
costa rica,20,1956,44.204105377197266
costa rica,20,1957,44.74505615234375
costa rica,20,1958,45.2412109375
costa rica,20,1959,45.70193099975586
costa rica,20,1960,46.12947082519531
costa rica,20,1961,46.49892044067383
costa rica,20,1962,46.87235641479492
costa rica,20,1963,47.13471221923828
costa rica,20,1964,47.29679870605469
costa rica,20,1965,47.3557014465332
costa rica,20,1966,47.333778381347656
costa rica,20,1967,47.15718460083008
costa rica,20,1968,46.859214782714844
costa rica,20,1969,46.439544677734375
costa rica,20,1970,45.82542419433594
costa rica,20,1971,45.11213684082031
costa rica,20,1972,44.32322311401367
costa rica,20,1973,43.516178131103516
costa rica,20,1974,42.69281768798828
costa rica,20,1975,41.78699493408203
costa rica,20,1976,40.84800338745117
costa rica,20,1977,39.92558288574219
costa rica,20,1978,39.1672477722168
costa rica,20,1979,38.47854232788086
costa rica,20,1980,37.86268997192383
costa rica,20,1981,37.29323196411133
costa rica,20,1982,36.790069580078125
costa rica,20,1983,36.373863220214844
costa rica,20,1984,36.034507751464844
costa rica,20,1985,35.87925338745117
costa rica,20,1986,35.93574142456055
costa rica,20,1987,35.96125411987305
costa rica,20,1988,35.888301849365234
costa rica,20,1989,35.840675354003906
costa rica,20,1990,35.87218475341797
costa rica,20,1991,35.78862380981445
costa rica,20,1992,35.62538528442383
costa rica,20,1993,35.329341888427734
costa rica,20,1994,34.948081970214844
costa rica,20,1995,34.52943420410156
costa rica,20,1996,34.09536361694336
costa rica,20,1997,33.607635498046875
costa rica,20,1998,33.08038330078125
costa rica,20,1999,32.50075912475586
costa rica,20,2000,31.831815719604492
costa rica,20,2001,31.03582191467285
costa rica,20,2002,30.350725173950195
costa rica,20,2003,29.627214431762695
costa rica,20,2004,28.890634536743164
costa rica,20,2005,28.13407325744629
costa rica,20,2006,27.45046615600586
costa rica,20,2007,26.81696891784668
costa rica,20,2008,26.212474822998047
costa rica,20,2009,25.691059112548828
costa rica,20,2010,25.174585342407227
costa rica,20,2011,24.595870971679688
costa rica,20,2012,24.152511596679688
costa rica,20,2013,23.77809715270996
costa rica,20,2014,23.42070770263672
costa rica,20,2015,23.02642822265625
costa rica,20,2016,22.678985595703125
costa rica,20,2017,22.40494728088379
costa rica,20,2018,22.2186279296875
costa rica,20,2019,21.9757137298584
costa rica,20,2020,21.757307052612305
costa rica,20,2021,21.53917121887207
costa rica,20,2022,21.313749313354492
croatia,46,1950,26.684410095214844
croatia,46,1951,26.65702247619629
croatia,46,1952,26.60382080078125
croatia,46,1953,26.5782413482666
croatia,46,1954,26.59087371826172
croatia,46,1955,26.635910034179688
croatia,46,1956,26.684062957763672
croatia,46,1957,26.723861694335938
croatia,46,1958,26.768217086791992
croatia,46,1959,26.821500778198242
croatia,46,1960,26.840421676635742
croatia,46,1961,26.76256561279297
croatia,46,1962,26.546188354492188
croatia,46,1963,26.18947982788086
croatia,46,1964,25.752904891967773
croatia,46,1965,25.307443618774414
croatia,46,1966,24.883750915527344
croatia,46,1967,24.442874908447266
croatia,46,1968,23.95762062072754
croatia,46,1969,23.447765350341797
croatia,46,1970,22.94169807434082
croatia,46,1971,22.501705169677734
croatia,46,1972,22.16038703918457
croatia,46,1973,21.89674949645996
croatia,46,1974,21.666372299194336
croatia,46,1975,21.447351455688477
croatia,46,1976,21.255878448486328
croatia,46,1977,21.10759162902832
croatia,46,1978,21.004724502563477
croatia,46,1979,20.927906036376953
croatia,46,1980,20.834815979003906
croatia,46,1981,20.73072624206543
croatia,46,1982,20.66316032409668
croatia,46,1983,20.641891479492188
croatia,46,1984,20.630252838134766
croatia,46,1985,20.597387313842773
croatia,46,1986,20.501304626464844
croatia,46,1987,20.333206176757812
croatia,46,1988,20.127588272094727
croatia,46,1989,19.889860153198242
croatia,46,1990,19.639781951904297
croatia,46,1991,19.42237091064453
croatia,46,1992,19.162132263183594
croatia,46,1993,18.777578353881836
croatia,46,1994,18.354734420776367
croatia,46,1995,18.038002014160156
croatia,46,1996,17.858531951904297
croatia,46,1997,17.717365264892578
croatia,46,1998,17.559032440185547
croatia,46,1999,17.3804874420166
croatia,46,2000,17.198143005371094
croatia,46,2001,16.727928161621094
croatia,46,2002,16.533292770385742
croatia,46,2003,16.261518478393555
croatia,46,2004,16.01059341430664
croatia,46,2005,15.871089935302734
croatia,46,2006,15.687614440917969
croatia,46,2007,15.54729175567627
croatia,46,2008,15.437901496887207
croatia,46,2009,15.3678560256958
croatia,46,2010,15.32138729095459
croatia,46,2011,15.176369667053223
croatia,46,2012,14.998929023742676
croatia,46,2013,14.837198257446289
croatia,46,2014,14.735174179077148
croatia,46,2015,14.655686378479004
croatia,46,2016,14.5485200881958
croatia,46,2017,14.494060516357422
croatia,46,2018,14.447399139404297
croatia,46,2019,14.384713172912598
croatia,46,2020,14.26105785369873
croatia,46,2021,14.28354549407959
croatia,46,2022,14.27088737487793
cyprus,89,1950,34.37593460083008
cyprus,89,1951,34.42222213745117
cyprus,89,1952,34.46745300292969
cyprus,89,1953,34.51433181762695
cyprus,89,1954,34.59389114379883
cyprus,89,1955,34.735313415527344
cyprus,89,1956,34.96670913696289
cyprus,89,1957,35.29895782470703
cyprus,89,1958,35.70876693725586
cyprus,89,1959,36.14654541015625
cyprus,89,1960,36.50928497314453
cyprus,89,1961,36.402671813964844
cyprus,89,1962,35.84780502319336
cyprus,89,1963,35.22294616699219
cyprus,89,1964,34.597991943359375
cyprus,89,1965,34.00567626953125
cyprus,89,1966,33.4504280090332
cyprus,89,1967,32.91120529174805
cyprus,89,1968,32.3449592590332
cyprus,89,1969,31.71759605407715
cyprus,89,1970,31.01504135131836
cyprus,89,1971,30.239736557006836
cyprus,89,1972,29.406705856323242
cyprus,89,1973,28.687917709350586
cyprus,89,1974,28.284761428833008
cyprus,89,1975,27.879140853881836
cyprus,89,1976,27.230457305908203
cyprus,89,1977,26.543493270874023
cyprus,89,1978,25.9268798828125
cyprus,89,1979,25.412961959838867
cyprus,89,1980,25.01759147644043
cyprus,89,1981,24.74016761779785
cyprus,89,1982,24.990358352661133
cyprus,89,1983,25.143020629882812
cyprus,89,1984,25.407602310180664
cyprus,89,1985,25.663616180419922
cyprus,89,1986,25.89644432067871
cyprus,89,1987,26.05573844909668
cyprus,89,1988,26.17633819580078
cyprus,89,1989,26.122739791870117
cyprus,89,1990,25.912315368652344
cyprus,89,1991,25.701683044433594
cyprus,89,1992,25.492389678955078
cyprus,89,1993,25.302074432373047
cyprus,89,1994,25.11522674560547
cyprus,89,1995,24.81977653503418
cyprus,89,1996,24.45284080505371
cyprus,89,1997,24.06300926208496
cyprus,89,1998,23.597951889038086
cyprus,89,1999,23.072778701782227
cyprus,89,2000,22.547332763671875
cyprus,89,2001,21.90247917175293
cyprus,89,2002,21.244138717651367
cyprus,89,2003,20.692602157592773
